id,playerId,draftedByTeamId,teamPickHistory
13719,8467892,27,PHX
13720,8467893,7,BUF
13721,8466145,6,BOS
13722,8467895,4,PHI
13723,8467896,16,CHI
13724,8467897,10,TOR
13725,8467898,21,COL
13726,8467899,9,OTT
13727,8467900,1,NJD
13728,8467901,2,NYI
13729,8467902,15,WSH
13730,8467903,11,ATL
13731,8467904,15,WSH
13732,8467905,25,DAL
13733,8467906,18,NSH
13734,8467907,15,WSH
13735,8467908,7,BUF
13736,8467909,22,EDM
13737,8467910,15,WSH
13738,8467911,20,CGY
13739,8467912,8,MTL
13740,8467913,13,FLA
13741,8467914,22,EDM
13742,8467915,1,NJD
13743,8467916,26,LAK
13744,8467917,24,ANA
13745,8467918,21,COL
13746,8467919,16,CHI
13747,8467920,14,TBL
13748,8467921,9,OTT
13749,8467922,12,CAR
13750,8467923,1,NJD
13751,8467924,5,PIT
13752,8467925,18,NSH
13753,8467926,27,PHX
13754,8467927,18,NSH
13755,8467928,7,BUF
13756,8466151,6,BOS
13757,8467930,5,PIT
13758,8467931,8,MTL
13759,8467932,3,NYR
13760,8467933,10,TOR
13761,8467934,18,NSH
13762,8467935,9,OTT
13763,8467936,16,CHI
13764,8467937,7,BUF
13765,8467938,18,NSH
13766,8467939,25,DAL
13767,8467940,14,TBL
13768,8467941,11,ATL
13769,8467942,23,VAN
13770,8467943,13,FLA
13771,8467944,27,PHX
13772,8467945,18,NSH
13773,8467946,7,BUF
13774,8467947,26,LAK
13775,8467948,14,TBL
13776,8467949,26,LAK
13777,8467950,20,CGY
13778,8467951,2,NYI
13779,8467952,3,NYR
13780,8467953,13,FLA
13781,8467954,22,EDM
13782,8467955,28,SJS
13783,8467956,24,ANA
13784,8467957,12,CAR
13785,8467958,19,STL
13786,8467959,5,PIT
13787,8467960,2,NYI
13788,8467961,14,TBL
13789,8467962,6,BOS
13790,8467963,3,NYR
13791,8467964,22,EDM
13792,8467965,26,LAK
13793,8467966,21,COL
13794,8467967,9,OTT
13795,8467603,1,NJD
13796,8467969,25,DAL
13797,8467970,8,MTL
13798,8467971,11,ATL
13799,8467972,11,ATL
13800,8467973,1,NJD
13801,8467974,2,NYI
13802,8467975,2,NYI
13803,8467976,13,FLA
13804,8467977,26,LAK
13805,8467978,24,ANA
13806,8467979,20,CGY
13807,8466167,8,MTL
13808,8467981,10,TOR
13809,8467982,13,FLA
13810,8467983,10,TOR
13811,8467984,28,SJS
13812,8467985,21,COL
13813,8467986,12,CAR
13814,8467987,19,STL
13815,8467988,5,PIT
13816,8467989,27,PHX
13817,8467990,7,BUF
13818,8467991,6,BOS
13819,8467992,4,PHI
13820,8467993,17,DET
13821,8467994,18,NSH
13822,8467995,21,COL
13823,8467996,27,PHX
13824,8467997,18,NSH
13825,8467998,26,LAK
13826,8467999,25,DAL
13827,8468000,14,TBL
13828,8468001,11,ATL
13829,8468002,23,VAN
13830,8468003,2,NYI
13831,8468004,18,NSH
13832,8468005,15,WSH
13833,8468006,26,LAK
13834,8468007,16,CHI
13835,8468008,20,CGY
13836,8468009,8,MTL
13837,8468010,3,NYR
13838,8468011,7,BUF
13839,8468012,22,EDM
13840,8468013,2,NYI
13841,8468014,24,ANA
13842,8468015,21,COL
13843,8468016,19,STL
13844,8468017,5,PIT
13845,8468018,8,MTL
13846,8467607,7,BUF
13847,8468020,6,BOS
13848,8468021,14,TBL
13849,8468022,17,DET
13850,8468023,8,MTL
13851,8468024,10,TOR
13852,8468025,21,COL
13853,8468026,20,CGY
13854,8468027,9,OTT
13855,8468028,28,SJS
13856,8466172,25,DAL
13857,8468030,5,PIT
13858,8468031,21,COL
13859,8468032,11,ATL
13860,8468033,4,PHI
13861,8468034,10,TOR
13862,8468035,18,NSH
13863,8468036,2,NYI
13864,8468037,9,OTT
13865,8468038,16,CHI
13866,8468039,20,CGY
13867,8468040,8,MTL
13868,8468041,27,PHX
13869,8468042,13,FLA
13870,8468043,20,CGY
13871,8468044,22,EDM
13872,8468045,23,VAN
13873,8468046,24,ANA
13874,8468047,12,CAR
13875,8468048,15,WSH
13876,8468049,5,PIT
13877,8468050,3,NYR
13878,8468051,7,BUF
13879,8468052,6,BOS
13880,8468053,19,STL
13881,8466349,17,DET
13882,8468055,14,TBL
13883,8468056,21,COL
13884,8468057,25,DAL
13885,8468058,1,NJD
13886,8468059,25,DAL
13887,8468060,14,TBL
13888,8468061,11,ATL
13889,8468062,23,VAN
13890,8468063,20,CGY
13891,8468064,18,NSH
13892,8468065,15,WSH
13893,8468066,26,LAK
13894,8468067,16,CHI
13895,8468068,16,CHI
13896,8468069,8,MTL
13897,8468070,3,NYR
13898,8468071,13,FLA
13899,8468072,22,EDM
13900,8468073,4,PHI
13901,8468074,9,OTT
13902,8466307,12,CAR
13903,8468076,19,STL
13904,8466398,5,PIT
13905,8468078,18,NSH
13906,8467573,7,BUF
13907,8468080,6,BOS
13908,8468081,4,PHI
13909,8468082,9,OTT
13910,8468083,17,DET
13911,8468084,10,TOR
13912,8468085,21,COL
13913,8468086,9,OTT
13914,8468087,1,NJD
13915,8467594,25,DAL
13916,8468089,14,TBL
13917,8468090,11,ATL
13918,8468091,23,VAN
13919,8468092,15,WSH
13920,8468093,18,NSH
13921,8468094,19,STL
13922,8468095,26,LAK
13923,8468096,16,CHI
13924,8468097,4,PHI
13925,8468098,8,MTL
13926,8468099,3,NYR
13927,8468100,13,FLA
13928,8468101,2,NYI
13929,8468102,28,SJS
13930,8468103,24,ANA
13931,8468104,12,CAR
13932,8468105,19,STL
13933,8468106,5,PIT
13934,8468107,27,PHX
13935,8468108,7,BUF
13936,8468109,6,BOS
13937,8468110,12,CAR
13938,8468111,17,DET
13939,8468112,10,TOR
13940,8468113,21,COL
13941,8468114,28,SJS
13942,8468115,1,NJD
13943,8468116,25,DAL
13944,8468117,14,TBL
13945,8468118,11,ATL
13946,8468119,11,ATL
13947,8468120,6,BOS
13948,8468121,18,NSH
13949,8468122,15,WSH
13950,8468123,26,LAK
13951,8468124,3,NYR
13952,8468125,20,CGY
13953,8468126,8,MTL
13954,8468127,3,NYR
13955,8468128,2,NYI
13956,8468129,22,EDM
13957,8468130,28,SJS
13958,8468131,24,ANA
13959,8468132,12,CAR
13960,8468133,19,STL
13961,8468134,5,PIT
13962,8468135,27,PHX
13963,8467464,7,BUF
13964,8468137,6,BOS
13965,8468138,25,DAL
13966,8468139,17,DET
13967,8468140,10,TOR
13968,8468141,2,NYI
13969,8468142,9,OTT
13970,8467647,19,STL
13971,8467610,23,VAN
13972,8469972,25,DAL
470,8468481,2,NYI
471,8468482,11,ATL
472,8468483,30,MIN
473,8468484,29,CBJ
474,8468485,2,NYI (from TBL)
475,8468486,18,NSH
476,8468487,6,BOS
477,8468488,14,TBL (from NYR)
478,8468489,20,CGY
479,8468490,16,CHI
480,8468491,16,CHI (from VAN)
481,8468492,24,ANA
482,8468493,8,MTL
483,8468494,21,COL (from CAR)
484,8468495,7,BUF
485,8468496,8,MTL (from SJS)
486,8468497,22,EDM
487,8468498,5,PIT
488,8468499,27,PHX
489,8468500,26,LAK
490,8468501,9,OTT
491,8468502,1,NJD (from COL)
492,8468503,23,VAN (from FLA)
493,8468504,10,TOR
494,8468505,25,DAL
495,8468506,15,WSH
496,8468507,6,BOS (from NJD)
497,8468508,4,PHI (from PHI)
498,8468509,17,DET
499,8468510,19,STL
500,8468511,11,ATL
501,8468512,12,CAR (from CBJ)
502,8468513,30,MIN
503,8468514,14,TBL
504,8468515,22,EDM (from NYI)
505,8468516,18,NSH
506,8468517,6,BOS
507,8468518,17,DET (from NYR)
508,8468519,1,NJD (from NYI)
509,8468520,20,CGY
510,8468521,28,SJS (from CHI)
511,8468522,11,ATL (from VAN)
512,8468523,15,WSH (from ANA)
513,8468524,24,ANA (from MTL)
514,8467341,9,OTT
515,8468526,20,CGY (from COL)
516,8468527,21,COL (from CAR)
517,8468528,7,BUF
518,8468529,16,CHI (from SJS)
519,8468530,21,COL
520,8468531,10,TOR (from EDM)
521,8468532,5,PIT
522,8468533,27,PHX
523,8468534,26,LAK
524,8468535,9,OTT
525,8468536,1,NJD
526,8468537,1,NJD (from COL)
527,8468538,13,FLA
528,8468539,6,BOS (from TOR)
529,8468540,25,DAL
530,8468541,15,WSH
531,8468542,1,NJD
532,8468543,21,COL (from PHI)
533,8468544,3,NYR (from DET)
534,8468545,19,STL
535,8468546,6,BOS
536,8468547,1,NJD (from ATL)
537,8468548,25,DAL (from MIN)
538,8468549,29,CBJ
539,8468550,10,TOR (from TBL)
540,8468551,23,VAN (from NYI)
541,8468552,18,NSH
542,8468553,6,BOS
543,8468554,16,CHI (from NYR)
544,8467372,19,STL (from CGY)
545,8467336,1,NJD (from CHI)
546,8468557,13,FLA (from VAN)
547,8468558,8,MTL (from ANA)
548,8468559,8,MTL
549,8468560,12,CAR
550,8468561,14,TBL (from BUF)
551,8468562,13,FLA (from SJS)
552,8468563,22,EDM
553,8468564,5,PIT
554,8467356,27,PHX
555,8468566,26,LAK
556,8468567,9,OTT
557,8468568,21,COL
558,8468569,18,NSH (from FLA)
559,8468570,10,TOR
397,8468571,25,DAL
398,8468572,21,COL (from WSH)
399,8468573,23,VAN (from NJD)
400,8468574,4,PHI
401,8468575,3,NYR (from DET)
402,8468576,19,STL
403,8468577,12,CAR (from ATL)
404,8468578,24,ANA (from CBJ)
405,8468579,30,MIN
406,8468580,10,TOR (from TBL)
407,8468581,2,NYI
408,8468582,17,DET (from NSH)
409,8468583,6,BOS
410,8468584,28,SJS (from NYR)
411,8468585,2,NYI (from CGY)
412,8468586,16,CHI
413,8468587,11,ATL (from VAN)
414,8468588,11,ATL (from ANA)
415,8468589,8,MTL
416,8468590,12,CAR
417,8468591,7,BUF
617,8468592,3,NYR (from SJS)
618,8468593,22,EDM
619,8468594,8,MTL (from PIT)
620,8468595,13,FLA (from PHX)
621,8468248,20,CGY (from BUF)
622,8468597,16,CHI
623,8468598,26,LAK (from OTT)
624,8468599,21,COL
625,8468600,13,FLA
626,8467424,15,WSH (from TOR)
627,8468602,9,OTT
628,8468603,25,DAL
629,8468604,5,PIT (from WSH)
630,8468605,1,NJD
631,8468606,14,TBL (from PHI)
632,8468607,17,DET
633,8468608,17,DET
634,8468609,19,STL
635,8468610,17,DET
636,8468611,18,NSH (from ATL)
637,8468612,30,MIN
638,8468613,29,CBJ
639,8468614,24,ANA (from TBL)
43,8468615,1,NJD
44,8468616,2,NYI
45,8468617,18,NSH
46,8468618,29,CBJ (from BOS)
47,8468619,25,DAL
48,8468620,3,NYR
49,8468621,20,CGY
50,8468622,28,SJS (from CHI)
51,8468623,3,NYR (from SJS)
52,8468624,23,VAN
53,8468625,8,MTL (from ANA)
54,8468626,5,PIT (from MTL)
55,8468627,11,ATL (from CAR)
56,8468628,2,NYI (from CAR)
57,8468629,7,BUF
58,8468630,29,CBJ (from SJS)
59,8468631,16,CHI (from LAK)
60,8468632,22,EDM
61,8468633,24,ANA (from PIT)
62,8468634,18,NSH (from PHX)
63,8468635,20,CGY
64,8468636,9,OTT (from LAK)
65,8468637,9,OTT (from LAK)
66,8468638,9,OTT
67,8468639,21,COL
68,8468640,27,PHX (from FLA)
69,8468641,14,TBL (from TOR)
70,8468642,25,DAL
71,8468643,15,WSH
72,8468644,1,NJD
73,8468645,26,LAK (from PHI)
74,8468646,28,SJS (from DET)
75,8468647,19,STL
76,8468648,11,ATL
77,8468649,29,CBJ
78,8468650,30,MIN
79,8468651,4,PHI (from TBL)
80,8468652,8,MTL (from NYI)
81,8468653,18,NSH
82,8468654,6,BOS
83,8468655,3,NYR
84,8468656,20,CGY
85,8468657,16,CHI
86,8468658,11,ATL (from VAN)
87,8468659,10,TOR (from ANA)
88,8468660,11,ATL (from MTL)
89,8468661,12,CAR
90,8468662,8,MTL (from BUF)
91,8468663,28,SJS
92,8468664,22,EDM
93,8468665,5,PIT
94,8467442,27,PHX
95,8468667,17,DET (from LAK)
96,8468668,9,OTT
97,8468669,21,COL
98,8468670,13,FLA
99,8468671,14,TBL (from TOR)
100,8468672,25,DAL
101,8468673,16,CHI (from WSH)
102,8468674,1,NJD
103,8468675,4,PHI
104,8468676,17,DET
105,8468677,18,NSH (from STL)
1,8468678,1,NJD (from ATL)
2,8468190,30,MIN
3,8468680,29,CBJ
4,8468681,26,LAK (from TBL)
5,8468682,2,NYI (from NYI)
6,8468683,18,NSH
7,8468684,6,BOS
8,8468685,3,NYR
9,8468686,26,LAK (from CGY)
10,8468687,16,CHI
11,8468161,23,VAN
12,8468689,10,TOR (from ANA)
13,8468690,4,PHI (from MTL)
14,8468691,22,EDM
15,8468692,12,CAR
16,8468693,7,BUF
17,8468694,30,MIN (from SJS)
18,8468695,22,EDM
19,8468696,5,PIT
20,8468697,27,PHX
21,8468698,26,LAK
22,8468699,25,DAL
23,8468700,7,BUF (from OTT)
24,8468701,21,COL
25,8468702,14,TBL (from FLA)
26,8468703,10,TOR
27,8468704,25,DAL
28,8468705,16,CHI (from WSH)
29,8468706,14,TBL (from NJD)
30,8468707,4,PHI
31,8468708,17,DET
32,8468709,19,STL
33,8468710,11,ATL
34,8468711,29,CBJ
35,8468712,30,MIN
36,8468713,14,TBL
37,8468714,13,FLA (from NYI)
38,8468715,12,CAR
39,8468716,18,NSH
40,8468717,6,BOS
41,8468718,3,NYR
42,8468719,20,CGY
125,8468720,16,CHI
126,8468721,23,VAN
127,8468722,11,ATL (from ANA)
128,8468723,8,MTL
129,8468724,11,ATL (from CAR)
130,8468725,26,LAK
131,8468726,28,SJS
132,8468727,22,EDM
133,8468728,5,PIT
134,8468729,27,PHX
135,8468730,26,LAK
136,8468731,17,DET (from OTT)
137,8468732,21,COL
138,8468733,13,FLA
139,8468734,10,TOR
140,8468735,30,MIN (from DAL)
141,8468736,28,SJS (from WSH)
142,8468737,1,NJD
143,8468738,7,BUF (from CGY)
144,8468739,4,PHI
145,8468740,17,DET
146,8468741,19,STL
147,8468742,16,CHI (from ATL)
148,8468743,14,TBL (from MIN)
149,8468744,2,NYI (from CBJ)
150,8468745,10,TOR (from TBL)
151,8468746,21,COL (from NYI)
152,8468747,2,NYI (from NSH)
153,8468748,6,BOS
154,8468749,3,NYR
155,8468750,20,CGY
156,8468751,16,CHI
157,8468752,23,VAN
158,8468753,5,PIT (from ANA)
159,8468754,22,EDM
160,8468755,8,MTL
161,8468756,12,CAR
162,8468757,7,BUF
163,8468758,29,CBJ (from SJS)
164,8468759,6,BOS (from EDM)
165,8468760,5,PIT
166,8468761,27,PHX
167,8468762,26,LAK
168,8468763,9,OTT
169,8468764,18,NSH
170,8468765,21,COL
171,8468766,29,CBJ (from FLA)
172,8468767,4,PHI (from TOR)
173,8468768,11,ATL (from DAL)
174,8468769,15,WSH (from WSH)
175,8468770,11,ATL (from NJD)
176,8468771,16,CHI (from PHI)
177,8468772,29,CBJ (from DET)
178,8469981,19,STL
179,8469454,11,ATL
180,8469455,9,OTT (from NYI)
181,8469456,14,TBL
182,8469457,13,FLA
183,8469458,24,ANA
184,8469459,30,MIN
185,8469460,8,MTL
186,8469461,29,CBJ
187,8469462,16,CHI
188,8469463,3,NYR
189,8469464,27,PHX (from CGY)
190,8469465,18,NSH
191,8469466,22,EDM (from BOS)
192,8469467,20,CGY (from PHX)
193,8469468,12,CAR
194,8469469,23,VAN
195,8469470,10,TOR
196,8469471,26,LAK
197,8469472,6,BOS (from EDM)
198,8469473,28,SJS
199,8469474,5,PIT
200,8469475,7,BUF
201,8469476,9,OTT (from PHI)
202,8469477,13,FLA (from STL)
203,8469478,8,MTL (from WSH)
204,8469479,25,DAL
205,8469480,4,PHI (from OTT)
206,8469481,1,NJD
207,8469482,16,CHI (from DET)
208,8469483,26,LAK (from COL)
209,8469484,27,PHX (from NYI)
210,8469485,7,BUF (from TBL)
211,8469486,18,NSH (from ATL)
212,8469487,13,FLA
213,8469488,24,ANA
214,8467962,30,MIN
215,8469489,8,MTL
216,8469490,29,CBJ
217,8469491,10,TOR (from CHI)
218,8469492,3,NYR
219,8469493,20,CGY (from CGY)
220,8469494,18,NSH
221,8469495,22,EDM (from BOS)
222,8469496,1,NJD (from PHX)
223,8469497,27,PHX
224,8467937,12,CAR
225,8469498,14,TBL (from VAN)
226,8469499,1,NJD (from VAN)
227,8469500,26,LAK (from TOR)
228,8469501,7,BUF
229,8469502,26,LAK
230,8469503,22,EDM
231,8469504,29,CBJ (from SJS)
232,8469505,5,PIT
233,8469506,7,BUF
234,8469507,20,CGY (from PHI)
235,8469508,19,STL
236,8469509,15,WSH
237,8469510,16,CHI (from DAL)
238,8469511,1,NJD (from OTT)
239,8469512,14,TBL
240,8469513,17,DET
241,8469514,21,COL
242,8469515,13,FLA (from NYI)
243,8469516,10,TOR (from TBL)
244,8468055,23,VAN (from ATL)
245,8469517,1,NJD
246,8469518,13,FLA
247,8469519,24,ANA
248,8469520,25,DAL (from MIN)
249,8469521,8,MTL
250,8469522,1,NJD (from CBJ)
251,8467950,16,CHI
252,8469523,30,MIN (from NYR)
253,8469524,18,NSH (from CGY)
254,8469525,18,NSH
255,8469526,6,BOS
256,8469527,27,PHX (from PHX)
257,8469528,3,NYR (from CAR)
258,8469529,11,ATL (from VAN)
259,8469530,9,OTT (from NJD)
260,8469531,10,TOR
261,8469532,26,LAK
262,8469533,22,EDM
263,8469534,29,CBJ (from SJS)
106,8469535,5,PIT
107,8469536,29,CBJ (from BUF)
108,8469537,10,TOR (from PHI)
109,8469538,19,STL
110,8469539,15,WSH
111,8469540,12,CAR
112,8469541,25,DAL
113,8469542,30,MIN (from OTT)
114,8469543,14,TBL (from NJD)
115,8469544,4,PHI (from DET)
116,8469545,5,PIT
117,8469546,21,COL
118,8469547,18,NSH (from NYI)
119,8469548,9,OTT (from TBL)
120,8469549,11,ATL
121,8469550,2,NYI (from FLA)
122,8469551,24,ANA
123,8469552,30,MIN
124,8469553,16,CHI (from MTL)
321,8469554,24,ANA (from CBJ)
322,8469555,28,SJS (from CHI)
323,8469556,28,SJS (from NYR)
324,8469557,20,CGY
325,8469558,8,MTL
326,8467972,12,CAR (from NSH)
327,8469559,6,BOS
328,8469560,11,ATL (from PHX)
329,8469561,3,NYR (from CAR)
330,8469562,23,VAN
331,8469563,16,CHI (from TOR)
332,8469564,26,LAK
333,8469565,13,FLA (from CBJ)
334,8469566,24,ANA (from EDM)
335,8469567,16,CHI (from SJS)
336,8469568,5,PIT
337,8469569,17,DET
338,8469570,19,STL (from BUF)
339,8469571,14,TBL (from PHI)
340,8469572,20,CGY (from STL)
341,8469573,15,WSH
342,8469574,25,DAL
343,8469575,9,OTT
344,8469576,1,NJD
345,8469577,17,DET
346,8469578,21,COL
347,8469579,5,PIT
348,8469580,2,NYI
349,8462255,22,EDM
350,8469581,10,TOR (from TBL)
351,8469582,11,ATL
352,8469583,13,FLA
353,8469584,24,ANA
354,8469585,14,TBL (from PHI)
355,8469586,3,NYR (from MIN)
356,8469587,28,SJS (from MTL)
357,8469588,29,CBJ
358,8469589,16,CHI
359,8469590,21,COL (from NYR)
360,8469591,21,COL
361,8469592,20,CGY
362,8469593,4,PHI (from NSH)
363,8469594,6,BOS
364,8469595,27,PHX
365,8469596,21,COL (from CAR)
366,8469597,4,PHI
367,8469598,23,VAN
368,8469599,26,LAK (from TOR)
369,8469600,26,LAK
370,8469601,22,EDM
372,8469602,7,BUF (from SJS)
373,8469603,5,PIT
374,8469604,17,DET (from BUF)
375,8469605,4,PHI
376,8469606,19,STL
377,8469607,15,WSH
378,8469608,25,DAL
379,8469609,9,OTT
380,8469610,1,NJD
381,8469611,20,CGY (from DET)
382,8469612,21,COL
383,8469613,2,NYI
384,8469614,25,DAL (from TBL)
385,8469615,10,TOR (from ATL)
386,8469616,13,FLA
387,8469617,24,ANA
388,8469618,8,MTL (from MIN)
389,8469619,4,PHI (from MTL)
390,8469620,29,CBJ
391,8469621,16,CHI
392,8469622,28,SJS
393,8469623,3,NYR
394,8469624,4,PHI (from CGY)
395,8469625,18,NSH
396,8469626,6,BOS
264,8469627,27,PHX
266,8469628,12,CAR
267,8469629,28,SJS (from VAN)
268,8469630,10,TOR
269,8469631,21,COL (from LAK)
270,8469632,22,EDM
271,8469633,16,CHI (from SJS)
272,8469634,29,CBJ (from PIT)
273,8469635,14,TBL (from BUF)
274,8469636,11,ATL (from PHI)
275,8467948,19,STL
276,8469637,15,WSH
277,8469638,25,DAL
278,8469639,9,OTT
279,8469640,1,NJD
280,8469641,17,DET
281,8467904,21,COL
282,8469642,2,NYI
283,8469643,10,TOR (from TBL)
284,8469644,11,ATL
285,8469645,13,FLA
286,8469646,11,ATL (from ANA)
287,8469647,30,MIN
288,8469648,8,MTL
289,8469649,29,CBJ
290,8469650,16,CHI
291,8469651,3,NYR
292,8468010,20,CGY
293,8469652,4,PHI (from NSH)
294,8469653,6,BOS
295,8469654,27,PHX
296,8469655,12,CAR
297,8469656,23,VAN
298,8469657,10,TOR
299,8469658,26,LAK
300,8469659,22,EDM
301,8469660,16,CHI (from SJS)
302,8469661,5,PIT
303,8469662,9,OTT (from BUF)
304,8469663,14,TBL (from PHI)
305,8469664,20,CGY (from STL)
306,8469665,15,WSH
307,8467930,14,TBL (from DAL)
308,8469666,9,OTT
309,8469667,24,ANA (from NJD)
310,8469668,4,PHI (from OTT)
311,8469669,3,NYR (from DET)
312,8469670,21,COL
313,8469671,2,NYI
314,8469672,1,NJD (from TBL)
315,8469673,3,NYR (from ATL)
316,8469674,13,FLA
317,8469675,24,ANA
318,8469676,20,CGY (from MIN)
319,8469677,7,BUF (from SJS)
320,8469678,9,OTT (from MTL)
418,8469679,29,CBJ
419,8469680,26,LAK (from CHI)
420,8469681,3,NYR
421,8469682,30,MIN (from CGY)
422,8469683,18,NSH
423,8469684,6,BOS
424,8469685,29,CBJ
425,8469686,27,PHX
426,8469687,12,CAR
427,8469688,23,VAN
428,8469689,10,TOR
429,8469690,7,BUF (from LAK)
430,8469691,22,EDM
431,8469692,15,WSH (from SJS)
432,8469693,5,PIT
433,8469694,20,CGY (from BUF)
434,8469695,14,TBL (from PHI)
435,8469696,19,STL
436,8469697,15,WSH
437,8469698,25,DAL
438,8469699,9,OTT
439,8469700,1,NJD
440,8469701,17,DET
441,8469702,14,TBL (from COL)
442,8469703,2,NYI
265,8469704,14,TBL
371,8469705,11,ATL
443,8469706,13,FLA
444,8469707,24,ANA
445,8469708,25,DAL (from MIN)
446,8469709,8,MTL
447,8469710,13,FLA (from CBJ)
448,8469711,16,CHI
449,8469712,3,NYR
450,8469713,19,STL (from CGY)
451,8469714,18,NSH
452,8469715,22,EDM (from BOS)
453,8469716,27,PHX
454,8467933,12,CAR
455,8469717,15,WSH (from VAN)
456,8469718,10,TOR
457,8469719,26,LAK
458,8469720,22,EDM
459,8469721,7,BUF (from SJS)
460,8469722,2,NYI (from PIT)
461,8469723,14,TBL (from BUF)
462,8469724,6,BOS (from PHI)
463,8469725,19,STL
464,8469726,15,WSH
465,8469727,25,DAL
466,8469728,9,OTT
467,8469729,2,NYI (from NJD)
468,8469730,17,DET
469,8469731,14,TBL (from COL)
715,8470041,29,CBJ (from FLA)
716,8470140,11,ATL
717,8470151,13,FLA (from CBJ)
718,8470137,4,PHI (from TBL)
719,8470309,5,PIT
720,8470105,18,NSH
721,8470207,24,ANA
722,8470153,30,MIN
723,8470248,13,FLA (from CGY)
724,8470180,20,CGY (from NYR)
725,8470054,7,BUF
726,8470192,15,WSH
727,8470120,15,WSH (from DAL)
728,8470274,8,MTL (from EDM)
729,8470186,22,EDM (from MTL)
730,8470134,9,OTT
731,8470159,15,WSH (from VAN)
732,8470268,26,LAK
733,8470037,27,PHX
734,8470230,7,BUF (from NJD)
735,8470265,16,CHI
736,8470176,2,NYI
737,8470280,27,PHX (from STL)
738,8470257,10,TOR
739,8470320,12,CAR
740,8470168,25,DAL (from PHI)
741,8470124,28,SJS
742,8470150,21,COL
743,8470084,6,BOS
744,8470289,11,ATL (from DET)
745,8470074,22,EDM (from ATL)
746,8470096,25,DAL (from CBJ)
747,8470252,3,NYR (from FLA)
748,8470266,25,DAL (from TBL)
749,8470188,5,PIT
750,8468526,22,EDM (from NSH)
751,8470283,24,ANA
752,8470216,30,MIN
753,8470313,20,CGY
754,8470305,13,FLA (from NYR)
755,8470152,29,CBJ (from BUF)
756,8470206,25,DAL (from WSH)
757,8470110,25,DAL
758,8470121,22,EDM
759,8470127,8,MTL
760,8470263,27,PHX
761,8470267,9,OTT
762,8470226,19,STL
763,8470117,23,VAN
764,8470057,26,LAK
765,8470079,1,NJD
766,8470314,28,SJS (from PHX)
767,8470199,1,NJD
768,8470281,16,CHI
769,8470231,23,VAN (from NYI)
770,8470220,6,BOS (from STL)
771,8470162,10,TOR
772,8470201,17,DET (from CAR)
773,8470278,15,WSH (from PHI)
774,8470256,14,TBL (from SJS)
775,8470187,21,COL
776,8470068,19,STL (from BOS)
777,8470039,17,DET
778,8470075,1,NJD (from ATL)
779,8470170,29,CBJ
780,8470055,26,LAK
781,8470169,13,FLA (from FLA)
782,8470119,23,VAN (from TBL)
783,8470299,5,PIT
784,8470086,27,PHX (from NSH)
785,8470311,24,ANA
786,8470051,30,MIN
787,8470264,30,MIN
788,8470195,10,TOR (from CGY)
789,8470179,9,OTT (from NYR)
790,8470138,7,BUF
791,8470193,15,WSH
792,8470164,25,DAL
793,8470118,22,EDM
794,8470088,27,PHX (from MTL)
795,8470315,3,NYR (from OTT)
796,8470157,7,BUF (from VAN)
797,8470293,23,VAN (from LAK)
798,8470122,1,NJD (from PHX)
799,8470292,1,NJD
800,8470089,28,SJS (from CHI)
801,8470144,2,NYI
802,8470298,10,TOR (from BUF)
803,8470056,19,STL
804,8468695,20,CGY (from TOR)
805,8470077,12,CAR (from CAR)
806,8470052,15,WSH (from PHI)
807,8470204,16,CHI (from SJS)
808,8470190,21,COL
809,8470047,17,DET (from BOS)
810,8470116,29,CBJ (from DET)
811,8470233,27,PHX (from ATL)
812,8470069,29,CBJ
813,8470114,8,MTL (from FLA)
814,8470067,14,TBL
815,8470071,5,PIT
816,8469755,18,NSH
817,8470227,24,ANA
818,8470310,26,LAK (from MIN)
819,8470250,4,PHI (from CGY)
820,8470125,22,EDM (from NYR)
821,8470095,21,COL
822,8470238,7,BUF
823,8470219,15,WSH
824,8470148,25,DAL
825,8470132,22,EDM
826,8470277,20,CGY (from MTL)
827,8470229,9,OTT
828,8470296,23,VAN
829,8470128,26,LAK
830,8470302,11,ATL (from PHX)
831,8470123,1,NJD
832,8470060,15,WSH (from CHI)
833,8470161,29,CBJ (from NYI)
834,8470129,19,STL
835,8470261,7,BUF
836,8470202,10,TOR
837,"",22,EDM
838,8470272,11,ATL (from CAR)
839,8470271,9,OTT
840,8470073,4,PHI
841,8470317,3,NYR (from OTT)
842,8470244,16,CHI (from SJS)
843,8470104,21,COL
844,8470260,6,BOS
845,8470048,17,DET
846,8470113,27,PHX (from ATL)
695,8470030,29,CBJ
696,8470286,13,FLA
697,8470141,14,TBL
698,8470174,5,PIT
699,8469733,5,PIT
700,8470106,18,NSH
701,8470232,28,SJS
702,8470194,24,ANA
703,8470046,20,CGY (from MIN)
704,8470197,20,CGY
705,8470242,3,NYR
706,8468632,11,ATL (from BUF)
707,8470133,15,WSH
708,8470094,20,CGY
709,8470284,25,DAL
710,8470044,22,EDM
711,8470218,2,NYI (from MTL)
712,8470142,9,OTT
713,8469750,23,VAN
901,8470241,26,LAK
902,8468564,6,BOS (from PHX)
903,8470237,1,NJD
904,8470111,30,MIN (from CAR)
905,8470222,16,CHI
906,8470175,26,LAK (from NYI)
907,8470198,13,FLA (from STL)
908,8470259,20,CGY (from TOR)
909,8470108,12,CAR
910,8470102,4,PHI
911,8468528,14,TBL (from SJS)
912,8470053,28,SJS
